PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms
15106264,Monkeypox in the Western hemisphere.,"Daniel B DiGiulio, Paul B Eckburg",The New England journal of medicine. 2004.,DiGiulio,The New England journal of medicine,2004,2004/04/22,,,,,"[MeSH] Africa; [MeSH] Animals; [MeSH] Disease Outbreaks; [MeSH] Disease Reservoirs; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] United States",Comment; Letter,"[MeSH] Africa; [MeSH] Animals; [MeSH] Disease Outbreaks; [MeSH] Disease Reservoirs; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] United States"
38079063,Exploring Monkeypox: prospects for therapeutics through computational-aided drug discovery.,"Daniela Bermeo Grajales, Supratik Kar",Molecular diversity. 2023. doi: 10.1007/s11030-023-10767-8..,Grajales,Molecular diversity,2024,2023/12/11,,,10.1007/s11030-023-10767-8,"Monkeypox virus (MPXV) has emerged as a significant public health concern due to its potential for human transmission and its severe clinical manifestations. This review synthesizes findings from peer-reviewed articles spanning the last two decades, shedding light on diverse aspects of MPXV research. The exploration commences with an analysis of transmission dynamics, including zoonotic and human-to-human transmission, and potential reservoir hosts. Detailed insights into viral replication mechanisms illuminate its influence on disease progression and pathogenicity. Understanding the genomic and virion structure of MPXV is pivotal for targeted interventions. Genomic characteristics contributing to virulence are examined, alongside recent advancements in virion structure elucidation through cutting-edge imaging techniques. Emphasizing combat strategies, the review lists potential protein targets within the MPXV lifecycle for computer-aided drug design (CADD). The role of protein-ligand interactions and molecular docking simulations in identifying potential drug candidates is highlighted. Despite the absence of approved MPXV medications, the review outlines updates on ongoing small molecules and vaccine development efforts, spanning traditional and innovative platforms. The evolving landscape of computational drug research for MPXV is explored, encompassing advanced algorithms, machine learning, and high-performance computing. In conclusion, this review offers a holistic perspective on MPXV research by integrating insights spanning transmission dynamics to drug design. Equipping researchers with multifaceted understanding underscore the importance of innovative methodologies and interdisciplinary collaborations in addressing MPXV's challenges as research advances.",CADD; Computational chemistry; Docking; Microbial virulence; Molecular dynamics; Monkeypox; Transmission,Journal Article; Review,"[MeSH] Humans; [MeSH] Antiviral Agents; [MeSH] Drug Discovery; [MeSH] Animals; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Molecular Docking Simulation"
30264710,Monkeypox contacts: a puzzling problem.,The Lancet,"Lancet (London, England). 2018. doi: 10.1016/S0140-6736(18)32254-2..",The,"Lancet (London, England)",2018,2018/09/20,,,10.1016/S0140-6736(18)32254-2,,"[MeSH] Air Travel; [MeSH] Communicable Diseases, Imported; [MeSH] Disease Outbreaks; [MeSH] England; [MeSH] Global Health; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Nigeria",Editorial,"[MeSH] Air Travel; [MeSH] Communicable Diseases, Imported; [MeSH] Disease Outbreaks; [MeSH] England; [MeSH] Global Health; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Nigeria"
16002637,characterization of acute-phase humoral immunity to monkeypox: use of immunoglobulin M enzyme-linked immunosorbent assay for detection of monkeypox infection during the 2003 North American outbreak.,"Kevin L Karem, Mary Reynolds, Zach Braden, Gin Lou, Nikeva Bernard, Joanne Patton, Inger K Damon",Clinical and diagnostic laboratory immunology. 2005. doi: 10.1128/CDLI.12.7.867-872.2005..,Karem,Clinical and diagnostic laboratory immunology,2005,2005/07/01,,,10.1128/CDLI.12.7.867-872.2005,"A monkeypox outbreak occurred in the United States in 2003. Patient's sera were sent to the Centers for Disease Control and Prevention as a part of outbreak response measures. Clinical and epidemiologic information was abstracted from the case investigation forms. Serum samples from patients were tested by using an immunoglobulin M (IgM)-capture and an IgG enzyme-linked immunosorbent assay ELISA against Orthopoxvirus antigen. The detection of antiviral IgG and IgM antibodies and the kinetics of the antiviral IgG and IgM antibody responses were evaluated. Patients were classified as confirmed, probable, or suspect cases or were excluded as cases based on laboratory test results and epidemiologic and clinical criteria. A total of 37 confirmed case patients with monkeypox were identified, and 116 patients were excluded as case patients based on molecular testing or insufficient epidemiology and clinical data to warrant classification as a suspect or probable case. Of 37 confirmed case patients, 36 had a known history (presence or absence) of smallpox vaccination. Of those, 29 of the 36 either had or developed an IgG response, while 34 of the 36 developed an IgM response, regardless of vaccination status. Serum collected > or =5 days for IgM detection or serum collected > or =8 days after rash onset for IgG detection was most efficient for the detection of monkeypox virus infection. IgM ELISA detects recent infection with orthopoxviruses and, in this case, recent infection with monkeypox virus. In addition, analysis of paired sera for IgG and IgM detected seroconversion, another indicator of recent infection. The ELISA results correlated with the virologic PCR and viral culture results, indicating its diagnostic capabilities for monkeypox and potentially other orthopoxvirus infections due to zoonotic transmission or bioterrorism events.","[MeSH] Antibodies, Viral; [MeSH] Antibody Formation; [MeSH] DNA, Viral; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Immunoglobulin G; [MeSH] Immunoglobulin M; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] United States; [MeSH] Zoonoses",Journal Article,"[MeSH] Antibodies, Viral; [MeSH] Antibody Formation; [MeSH] DNA, Viral; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Immunoglobulin G; [MeSH] Immunoglobulin M; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] United States; [MeSH] Zoonoses"
31915078,Monitoring healthcare professionals after monkeypox exposure: Experience from the first case imported to Asia.,"Win Mar Kyaw, Shawn Vasoo, Hanley Jian An Ho, Monica Chan, Tsin Wen Yeo, Charmaine Malenab Manauis, Hou Ang, Partha Pratim De, Brenda Sze Peng Ang, Angela Li Ping Chow",Infection control and hospital epidemiology. 2020. doi: 10.1017/ice.2019.362..,Kyaw,Infection control and hospital epidemiology,2020,2020/01/09,,,10.1017/ice.2019.362,,"[MeSH] Asia; [MeSH] Cross Infection; [MeSH] Disease Outbreaks; [MeSH] Health Personnel; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Nigeria; [MeSH] Personal Protective Equipment; [MeSH] Singapore",Letter,"[MeSH] Asia; [MeSH] Cross Infection; [MeSH] Disease Outbreaks; [MeSH] Health Personnel; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Nigeria; [MeSH] Personal Protective Equipment; [MeSH] Singapore"
35816222,Clinical and virological features of first human monkeypox cases in Germany.,"Sebastian Noe, Sabine Zange, Michael Seilmaier, Markus H Antwerpen, Thomas Fenzl, Jochen Schneider, Christoph D Spinner, Joachim J Bugert, Clemens-Martin Wendtner, Roman Wölfel",Infection. 2022. doi: 10.1007/s15010-022-01874-z..,Noe,Infection,2023,2022/07/11,,,10.1007/s15010-022-01874-z,"BACKGROUND: Monkeypox is a zoonotic orthopoxvirus infection endemic in central and western Africa. In May 2022, human monkeypox infections including human-to-human transmission were reported in a multi-country outbreak in Europe and North America. CASE PRESENTATIONS: Here we present the first two cases of monkeypox infection in humans diagnosed in Germany. We present clinical and virological findings, including the detection of monkeypox virus DNA in blood and semen. The clinical presentation and medical history of our patients suggest close physical contact during sexual interactions as the route of infection. CONCLUSION: Monkeypox requires rapid diagnosis and prompt public health response. The disease should be considered in the current situation especially the differential diagnosis of vesicular or pustular rash, particularly in patients with frequent sexual contacts. Most importantly, it is essential to raise awareness among all health professionals for the rapid and correct recognition and diagnosis of this disease, which is probably still underreported in Europe (Adler et al. in Lancet Infect Dis https://doi.org/10.1016/s1473-3099(22)00228-6 , 2022).",Blood; Efflorescence; Germany; HIV; Monkeypox; Semen; Skin lesion,Journal Article,"[MeSH] Humans; [MeSH] Animals; [MeSH] Mpox, Monkeypox; [MeSH] Germany; [MeSH] Europe; [MeSH] Zoonoses; [MeSH] Diagnosis, Differential"
35840078,Phylogenomic analysis of the monkeypox virus (MPXV) 2022 outbreak: Emergence of a novel viral lineage?,"Nicolas Luna, Angie L Ramírez, Marina Muñoz, Nathalia Ballesteros, Luz H Patiño, Sergio Andres Castañeda, D Katterine Bonilla-Aldana, Alberto Paniz-Mondolfi, Juan David Ramírez",Travel medicine and infectious disease. 2022. doi: 10.1016/j.tmaid.2022.102402..,Luna,Travel medicine and infectious disease,2022,2022/07/13,,,10.1016/j.tmaid.2022.102402,"Monkeypox is a zoonotic disease with clinical manifestations similar to smallpox in humans. Since May 13, 2022, an increasing number of suspected and confirmed cases have been reported, affecting non-endemic regions across the globe. More strikingly, reports from the current outbreak reveal unique aspects regarding transmission dynamics and an unprecedented, rapidly expanding and sustained community transmission. As demonstrated through the still-ongoing COVID-19 pandemic, genomic surveillance has been an essential resource for monitoring and tracking the evolution of pathogens of public health relevance. Herein, we performed a phylogenomic analysis of available Monkeypox virus (MPXV) genomes to determine their evolution and diversity. Our analysis revealed that all MPXV genomes grouped into three monophyletic clades: two previously characterized clades and a newly emerging clade harboring genomes from the ongoing 2022 multi-country outbreak with 286 genomes comprising the hMPXV-1A clade and the newly classified lineages: A.1 (n = 6), A.1.1 (n = 1), A.2 (n = 3) and B.1 (n = 262), where lineage B.1 includes all MPXV genomes from the 2022 outbreak. Finally, it was estimated that B.1 lineage of this clade emerged in Europe on 03/02/2022 [95%CI = 11/13/2021 to 05/10/2022]. The exceptional surge of cases and the broader geographical expansion suggest multifactorial factors as drivers of the current outbreak dynamics. Such factors may include the cessation of smallpox vaccination and its potential spread across particular networks. Integrating pertinent epidemiological information with genomic surveillance information will help generate real-time data to help implement adequate preventive and control measures by optimizing public health decisions to mitigate this outbreak.",B.1 lineage; Monkeypox virus; Outbreak; Phylogenomic analysis,Journal Article,"[MeSH] Humans; [MeSH] Disease Outbreaks; [MeSH] Monkeypox virus; [MeSH] Phylogeny; [MeSH] Mpox, Monkeypox"
37462504,Tracing the transmission of mpox through wastewater surveillance in Southeast Asia.,"Dhammika Leshan Wannigama, Mohan Amarasiri, Phatthranit Phattharapornjaroen, Cameron Hurst, Charin Modchang, Sudarat Chadsuthi, Suparinthon Anupong, Kazuhiko Miyanaga, Longzhu Cui, Wanwara Thuptimdang, S M Ali Hosseini Rad, Stefan Fernandez, Angkana T Huang, Porames Vatanaprasan, Dylan John Jay, Thammakorn Saethang, Sirirat Luk-In, Robin James Storer, Puey Ounjai, Naveen Kumar Devanga Ragupathi, Phitsanuruk Kanthawee, Daisuke Sano, Takashi Furukawa, Kazunari Sei, Asada Leelahavanichkul, Talerngsak Kanjanabuch, Paul G Higgins, Asuka Nanbo, Anthony Kicic, Andrew C Singer, Tanittha Chatsuwan, Sam Trowsdale, Richard Siow, Kenji Shibuya, Shuichi Abe, Hitoshi Ishikawa, Parichart Hongsing",Journal of travel medicine. 2023. doi: 10.1093/jtm/taad096..,Wannigama,Journal of travel medicine,2023,2023/09/05,,,10.1093/jtm/taad096,"High population density and tourism in Southeast Asia increase the risk of mpox due to frequent interpersonal contacts. Our wastewater surveillance in six Southeast Asian countries revealed positive signals for Monkeypox virus (MPXV) DNA, indicating local transmission. This alerts clinicians and helps allocate resources like testing, vaccines and therapeutics in resource-limited countries.",Southeast Asia; Tracing; WBE; mpox; surveillances; transmission; wastewaters,"Journal Article; Research Support, Non-U.S. Gov't","[MeSH] Humans; [MeSH] Wastewater; [MeSH] Wastewater-Based Epidemiological Monitoring; [MeSH] Mpox, Monkeypox; [MeSH] Asia, Southeastern"
36680849,Clinical features and outcome of human Mpox (Monkeypox) in Saudi Arabia: An observational study of travel-related cases.,"Abdullah M Assiri, Jaffar A Al-Tawfiq, Hani A Jokhdar, Abdullah R Algwizani, Ahmed M Albarraq, Khalid H Alanazi, Ahlam H Alamri, Emad L Almohammadi, Musallam Y Abuhasan, Haleema A Alserehi, Fatimah Z Rebh, Amirah Alrossais, Eman Alawad, Salma AlBahrani",Journal of infection and public health. 2023. doi: 10.1016/j.jiph.2023.01.006..,Assiri,Journal of infection and public health,2023,2023/01/13,,,10.1016/j.jiph.2023.01.006,"BACKGROUND: The 2022 Monkeypox virus (Mpox) outbreak had involved multiple countries around the globe. Here, we report clinical features and outcome of human Mpox of the first cases in Saudi Arabia. METHODS: We obtained records of confirmed Mpox cases in Saudi Arabia from the public electronic health information system, Health Electronic Surveillance Network (HESN) and the healthcare providers completed a de-identified structured clinical data collection form. RESULTS: The reported seven cases were travel-related and all were males between 24 and 41 years of age (mean age + SD) was 30.14 (+ 6.69) years. Of the cases, three (43 %) had heterosexual contact and the others had other intimate encounters while traveling abroad. They presented with skin lesions (100 %), fever (86 %), and lymphadenopathy (71 %). The illness was mild to moderate, did not require antiviral medications, and lasted 7-15 days. The mean duration of skin rash (+ SD) was 10 (+ 2.68) days. Routine laboratory tests (CBC, BUN, serum electrolytes, and liver enzymes) were within normal limits, and initial screening for HIV was negative. Expanded contact tracing did not reveal secondary cases of Mpox in the community or the healthcare setting. CONCLUSION: The current study showed heterosexual transmission of Mpox and the clinical course was mild and non-complicated. Therefore, clinicians and public health professionals should consider Mpox among individuals presenting with skin rash especially in the context of the investigation of HIV and other sexually transmitted diseases.",Clinical features; Monkeypox; Mpox; Saudi Arabia,Observational Study; Journal Article,"[MeSH] Male; [MeSH] Humans; [MeSH] Young Adult; [MeSH] Adult; [MeSH] Female; [MeSH] Mpox, Monkeypox; [MeSH] Saudi Arabia; [MeSH] Travel; [MeSH] Travel-Related Illness; [MeSH] Exanthema; [MeSH] HIV Infections"
37580027,The Human Mpox Global Outbreak: Available Control Tools and the Opportunity to Break a Cycle of Neglect in Endemic Countries.,"Jean B Nachega, Placide Mbala-Kingebeni, Philip J Rosenthal, Anne W Rimoin, Nicole A Hoff, Laurens Liesenborghs, Veerle Vanlerberghe, Graciela Andrei, Angeli Rawat, Lindsay A Wilson, Jamie Forrest, Edward J Mills, Michel P Hermans, Sabue Mulangu, Francine Ntoumi, Alimuddin Zumla, Jean-Jacques Muyembe-Tamfum",The American journal of tropical medicine and hygiene. 2023. doi: 10.4269/ajtmh.23-0161..,Nachega,The American journal of tropical medicine and hygiene,2023,2023/08/14,,,10.4269/ajtmh.23-0161,"The 2022 global outbreak of human Mpox (formerly monkeypox) virus (MPXV) infection outside of the usual endemic zones in Africa challenged our understanding of the virus's natural history, transmission dynamics, and risk factors. This outbreak has highlighted the need for diagnostics, vaccines, therapeutics, and implementation research, all of which require more substantial investments in equitable collaborative partnerships. Global multidisciplinary networks need to tackle MPXV and other neglected emerging and reemerging zoonotic pathogens to address them locally and prevent or quickly control their worldwide spread. Political endorsement from individual countries and financial commitments to maintain control efforts will be essential for long-term sustainability.","[MeSH] Humans; [MeSH] Disease Outbreaks; [MeSH] Mpox, Monkeypox; [MeSH] Animals; [MeSH] Global Health; [MeSH] Monkeypox virus; [MeSH] Endemic Diseases; [MeSH] Zoonoses","Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural","[MeSH] Humans; [MeSH] Disease Outbreaks; [MeSH] Mpox, Monkeypox; [MeSH] Animals; [MeSH] Global Health; [MeSH] Monkeypox virus; [MeSH] Endemic Diseases; [MeSH] Zoonoses"
