PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
36281506,Laboratory Diagnosis of Monkeypox in South Korea: Continuing the Collaboration With the Public Sector.,"Namhee Kim, Sue Shin",Annals of laboratory medicine. 2022. doi: 10.3343/alm.2023.43.2.135..,Kim,Annals of laboratory medicine,2023,2022/10/25,,,10.3343/alm.2023.43.2.135,,Korea; Laboratory diagnosis; Monkeypox; Outbreak
36356606,Immunological signature in human cases of monkeypox infection in 2022 outbreak: an observational study.,"Chiara Agrati, Andrea Cossarizza, Valentina Mazzotta, Germana Grassi, Rita Casetti, Sara De Biasi, Carmela Pinnetti, Simona Gili, Annalisa Mondi, Flavia Cristofanelli, Domenico Lo Tartaro, Stefania Notari, Gaetano Maffongelli, Roberta Gagliardini, Lara Gibellini, Camilla Aguglia, Simone Lanini, Alessandra D'Abramo, Giulia Matusali, Carla Fontana, Emanuele Nicastri, Fabrizio Maggi, Enrico Girardi, Francesco Vaia, Andrea Antinori",The Lancet. Infectious diseases. 2022. doi: 10.1016/S1473-3099(22)00662-4..,Agrati,The Lancet. Infectious diseases,2023,2022/11/07,,,10.1016/S1473-3099(22)00662-4,"BACKGROUND: An unprecedented global monkeypox outbreak started in May, 2022. No data are yet available about the dynamics of the immune response against monkeypox virus. The aim of this study was to describe kinetics of T-cell response, inflammatory profile, and pox-specific T-cell induction in patients with laboratory-confirmed monkeypox. METHODS: 17 patients with laboratory-confirmed monkeypox admitted at the Lazzaro Spallanzani National Institute for Infectious Diseases (Rome, Italy), from May 19, to July 7, 2022, were tested for differentiation and activation profile of CD4 and CD8 T (expression of CD38, PD-1, and CD57 assessed by flow cytometry), frequency of pox-specific T cells (by standard interferon-γ ELISpot), and release of interleukin (IL)-1β, IL-6, IL-8, and tumour necrosis factor (TNF) in plasma (by ELISA). All patients were tested 10-12 days after symptoms onset. In a subgroup of nine patients with a laboratory-confirmed monkeypox, the kinetics of the immune response were analysed longitudinally according to timing from symptoms onset and compared with ten healthy donors (ie, health-care workers recruited from the same institution). FINDINGS: Among the 17 patients, ten were HIV negative and seven HIV positive, all with good viro-immunological status. On days 0-3 from symptom onset, patients with laboratory-confirmed monkeypox were characterised by a statistically significant reduction in CD4+ T cells (p=0·0011) and a concurrent increase of CD8+ T cells (p=0·0057) compared with healthy donors. A lower proportion of naive (CD45RA+CD27+) CD4+ T cells was observed in six (67%) of nine patients and a concomitant higher proportion of effector memory (CD45RA-CD27-) CD4+ T cells in all patients; this skewed immune profile tended to normalise over time. A similar differentiated profile was also observed in CD8+ T cells with a consistent expansion of terminally differentiated CD8+ T cells. Patients with monkeypox had a higher proportion of CD4+CD38+ and CD38+CD8+ T-cells than healthy donors, which normalised after 12-20 days from symptom onset. The expression of PD-1 and CD57 on CD4+ and CD8+ T-cells showed kinetics similar to that observed for CD38. Furthermore, the inflammatory cytokines (IL-1β, IL-6, IL-8, and TNF) were higher in patients with monkeypox than in healthy donors and, although they decreased over time, they remained elevated after recovery. Almost all patients (15 [94%] of 16) developed a pox-specific Th1 response. No differences in immune cells profile were observed between patients with and without HIV, whereas paucysimptomatic patients (without systemic symptoms, with less than five skin lesions, and no other mucosal localisation of monkeypox) showed a less perturbed immune profile early after symptom onset. INTERPRETATION: Our data showed the immunological signature of monkeypox virus infection, characterised by an early expansion of activated effector CD4+ and CD8+ T cells that persisted over time. Almost all patients, even regardless of HIV infection, developed a poxvirus-specific Th1 cell response. These results might have implications on the expected immunogenicity of monkeypox vaccination, suggesting that it might not be necessary to vaccinate people who have already been infected. FUNDING: Italian Ministry of Health. TRANSLATION: For the Italian translation of the abstract see Supplementary Materials section.","[MeSH] Humans; [MeSH] HIV Infections; [MeSH] Mpox, Monkeypox; [MeSH] Interleukin-6; [MeSH] Interleukin-8; [MeSH] Programmed Cell Death 1 Receptor; [MeSH] CD8-Positive T-Lymphocytes; [MeSH] CD4-Positive T-Lymphocytes"
38054557,Serological methods for the detection of antibodies against monkeypox virus applicable for laboratories with different biosafety levels.,"Marica Grossegesse, Daniel Stern, Natalie Hofmann, Rebecca Surtees, Claudia Kohl, Janine Michel, Andreas Nitsche",Journal of medical virology. 2023. doi: 10.1002/jmv.29261..,Grossegesse,Journal of medical virology,2023,2023/12/01,,,10.1002/jmv.29261,"The monkeypox virus (MPXV) outbreak in 2022 has renewed interest in the detection of antibodies against orthopox viruses (OPXV) and MPXV, as serological methods can aid diagnostics and are key to epidemiological studies. Here three complementary serological methods are described with different strengths to aid the development and evaluation of in-house assays: An immunofluorescence assay (IFA) for specific detection of IgG and IgM, an enzyme-linked immunosorbent assay for higher sample throughput to aid epidemiological studies and a neutralization test to detect virus neutralizing antibodies. As implementation of MPXV-specific diagnostics is often hampered by the requirement for a dedicated biosafety level 3 laboratory (BSL-3), the focus of this study is on biosafety aspects to facilitate safe testing also under BSL-2 conditions. To this aim, it was analyzed whether OPXV, which can be handled under BSL-2 conditions, could be used as less virulent alternatives to MPXV. Furthermore, an inactivation method was established to remove up to five log-steps of infectious virus particles from viraemic sera without compromising antibody detection. The results show that immunological cross-reactivity between OPXV provides an opportunity for the interchangeable usage of different OPXV species in serological assays, enabling MPXV serology outside of BSL-3 facilities.",antibody detection; monkeypox virus; orthopox virus; serology; virus inactivation
41240881,"A laboratory-developed test for the automated molecular detection of mpox clade I, mpox clade II, and non-variola Orthopoxvirus using the Panther Fusion® System.","Kajal M Patel, Erika A Roloff, Paa K Annobil, Pushker Raj",Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology. 2025. doi: 10.1016/j.jcv.2025.105887..,Patel,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2025,2025/11/10,,,10.1016/j.jcv.2025.105887,"In response to the ongoing clade II mpox (formerly monkeypox) outbreak and the emergence and rapid spread of clade I mpox, public health laboratories need an effective testing method for identifying and monitoring mpox cases. The currently available assays are either labor-intensive, low-throughput, and/or unable to differentiate between clade I and clade II mpox, making them less than ideal for the current global public health emergency. Additionally, the lack of the non-variola Orthopoxvirus target in an mpox assay creates the chance of missing cases due to mutations within the clade-specific target genome regions. We present the development of a fully automated nucleic acid extraction and RT-PCR laboratory-developed test (LDT) for the detection of clade I mpox, clade II mpox, non-variola Orthopoxvirus, and RNase P. This automated assay runs on the Panther Fusion® System, which has an Open Access feature that allows LDTs to utilize the platform's automated nucleic acid extraction, RT-PCR, and automated results generation features. To assess assay performance, 63 previously tested and 16 contrived specimens were tested. The mpox multiplex LDT demonstrated 100 % positive and negative agreement with the reference assays. Analytical sensitivity was 1.37 × 104 copies/mL for all targets, with amplification efficiencies of 103.8 %, 104.1 %, 96.2 %, and 98.9 % for mpox clade I, mpox clade II, NVO, and RNase P, respectively. The mpox multiplex LDT assay was successfully developed for high-throughput testing and can be rapidly adopted by other laboratories.",Laboratory developed test (LDT); Monkeypox virus; Mpox clade I; Mpox clade II; Non-variola Orthopoxvirus; Real-time PCR
37106494,Mpox Masquerading as Secondary Syphilis.,Candice Whealon,Advanced emergency nursing journal. 1900. doi: 10.1097/TME.0000000000000458..,Whealon,Advanced emergency nursing journal,2023,1900/01/01,,,10.1097/TME.0000000000000458,"Mpox is a great masquerader requiring emergency nurse practitioners to rely on their clinical acumen to accurately diagnose and treat this public health emergency. The disease is nearly indistinguishable from other pox viruses and similar in presentation to several viral and bacterial infections associated with enanthems and exanthems. The most recent outbreak disproportionally affects men who have sex with men, particularly those individuals with HIV. Early recognition and intervention are key; however, clinicians' lack of knowledge, limited access to testing, and unfamiliarity with appropriate medications and vaccines historically reserved for smallpox create a barrier to treatment. Emergency nurse practitioners must gain an understanding of this disease to provide the care and anticipatory guidance to prevent associated morbidity, mortality, and spread of mpox.","[MeSH] Male; [MeSH] Humans; [MeSH] Homosexuality, Male; [MeSH] Mpox, Monkeypox; [MeSH] Sexual and Gender Minorities; [MeSH] Syphilis"
36529507,Molecular and immunological diagnosis of Monkeypox virus in the clinical laboratory.,"Hao Liao, Jiuxin Qu, Hongzhou Lu",Drug discoveries & therapeutics. 2022. doi: 10.5582/ddt.2022.01093..,Liao,Drug discoveries & therapeutics,2022,2022/12/18,,,10.5582/ddt.2022.01093,"The 2022 monkeypox outbreak outside Africa is ongoing. Cases have been reported in Hong Kong and Chongqing, China. In order to better prevent and control the potential spread of monkeypox virus in China, the development of sensitive and reliable detection commercial kits is imminent. This correspondence reviews the existing laboratory assays and related technologies for nucleic acid (PCR) and serological assays for the diagnosis of monkeypox virus to provide reference for the management and decision-making departments. Due to the serological cross-reactivity of orthopoxviruses, PCR is the laboratory test of choice to confirm monkeypox virus infection. We recommend a dual-target PCR approach in which one assay targets a conserved sequence of the Orthopoxvirus genus and the other targets a monkeypox virus specific sequence.",Monkeypox; Orthopoxvirus; PCR; diagnosis
38647027,Pan-microscopic examination of monkeypox virus in trophoblasts cells reveals new insights into virions release through filopodia-like projections.,"Jonatane Andrieu, Margaux Valade, Marion Lebideau, Florence Bretelle, Jean-Louis Mège, Nathalie Wurtz, Soraya Mezouar, Bernard La Scola, Jean-Pierre Baudoin",Journal of medical virology. 2024. doi: 10.1002/jmv.29620..,Andrieu,Journal of medical virology,2024,2024/04/01,,,10.1002/jmv.29620,"Vertical transmission has been described following monkeypox virus (MPXV) infection in pregnant women. The presence of MPXV has been reported in the placenta from infected women, but whether pathogens colonize placenta remains unexplored. We identify trophoblasts as a target cell for MPXV replication. In a pan-microscopy approach, we decipher the specific infectious cycle of MPXV and inner cellular structures in trophoblasts. We identified the formation of a specialized region for viral morphogenesis and replication in placental cells. We also reported infection-induced cellular remodeling. We found that MPXV stimulates cytoskeleton reorganization with intercellular extensions for MPXV cell spreading specifically to trophoblastic cells. Altogether, the specific infectious cycle of MPXV in trophoblast cells and these protrusions that were structurally and morphologically similar to filopodia reveal new insights into the infection of MPXV.",infectious diseases; microscopy; monkeypox virus; placenta; poxvirus; pregnancy; trophoblast
37088362,Co-circulation of vaccinia and monkeypox viruses in rural areas of Brazil: Importance of differential molecular diagnosis.,"Matheus Nobrega Luques, Régis Linhares Oliveira, Samuel Hir, Desiree Dos Santos Nunes, Luiza M Higa, Ana Flávia Mendonça, Luiz Augusto Pereira, Fabrício Sousa, Terezinha Marta Pereira Pinto Castiñeiras, Amilcar Tanuri, Clarissa R Damaso",Travel medicine and infectious disease. 2023. doi: 10.1016/j.tmaid.2023.102578..,Luques,Travel medicine and infectious disease,2023,2023/04/22,,,10.1016/j.tmaid.2023.102578,,Cantagalo virus; Mpox; Orthopoxvirus; Poxvirus
37178679,"Deep learning for Mpox: Advances, challenges, and opportunities.","Shannon Wongvibulsin, Adewole S Adamson","Med (New York, N.Y.). 2023. doi: 10.1016/j.medj.2023.04.002..",Wongvibulsin,"Med (New York, N.Y.)",2023,2023/05/12,,,10.1016/j.medj.2023.04.002,"Although deep-learning algorithms in dermatology have shown promise in diagnosing skin cancers, less is known about potential applications for the diagnosis of infectious diseases. In a recent publication in Nature Medicine, Thieme et al. develop a deep-learning algorithm to classify skin lesions from Mpox virus (MPXV) infections.1.","[MeSH] Humans; [MeSH] Deep Learning; [MeSH] Mpox, Monkeypox; [MeSH] Algorithms; [MeSH] Medicine; [MeSH] Skin Neoplasms"
36394371,Rural-urban differences in monkeypox behaviors and attitudes among men who have sex with men in the United States.,"Christopher Owens, Randolph D Hubach",The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association. 2022. doi: 10.1111/jrh.12726..,Owens,The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association,2023,2022/11/17,,,10.1111/jrh.12726,"PURPOSE: An outbreak of the monkeypox virus has been documented in the United States with most cases occurring among gay, bisexual, and other men who have sex with men (MSM). As monkeypox cases increase among relatively rural states, current public health messaging may not resonate with rural at-risk populations. Given this, there is a need to assess potential rural-urban differences in monkeypox behaviors and attitudes among MSM. METHODS: A total of 582 eligible MSM completed an online cross-sectional survey between August 6 and 15, 2022. Participants answered questions about their demographics, sexual behaviors, monkeypox testing and vaccination behaviors, monkeypox media consumption and attitudes, and their intention and attitudes found in the Health Belief Model of getting the monkeypox vaccine. Rural-urban differences in behaviors and attitudes were assessed with a chi-square test of independence. Differences in intention to get vaccinated and Health Belief Model factors were assessed with a Mann-Whitney U test. FINDINGS: Rural MSM, in comparison to their urban counterparts, were found to be less likely to report modifying their behaviors to decrease monkeypox exposure, being susceptible to monkeypox, or perceiving severe consequences acquiring monkeypox. Similarly, rural MSM had a lower intention to get vaccinated for monkeypox. CONCLUSIONS: As vaccination uptake among rural populations for vaccine-preventable diseases remains suboptimal, results from this novel study can inform the development of monkeypox prevention, testing, and vaccination messaging campaigns geared toward rural MSM and other at-risk populations. It will be important to ensure that monkeypox prevention, testing, and vaccination interventions are available and accessible in rural areas.",attitudes; men who have sex with men; monkeypox; rural; vaccination
